frame_index,recording_index,recording_id,subject_id,class_id,trial_id,center_index
20301,317,S04_G08_T08,4,7,8,265
20302,317,S04_G08_T08,4,7,8,277
20303,317,S04_G08_T08,4,7,8,290
20304,317,S04_G08_T08,4,7,8,303
20305,317,S04_G08_T08,4,7,8,315
20306,317,S04_G08_T08,4,7,8,328
20307,317,S04_G08_T08,4,7,8,341
20308,317,S04_G08_T08,4,7,8,353
20309,317,S04_G08_T08,4,7,8,366
20310,317,S04_G08_T08,4,7,8,379
20311,317,S04_G08_T08,4,7,8,392
20312,317,S04_G08_T08,4,7,8,404
20313,317,S04_G08_T08,4,7,8,417
20314,317,S04_G08_T08,4,7,8,430
20315,317,S04_G08_T08,4,7,8,442
20316,317,S04_G08_T08,4,7,8,455
20317,317,S04_G08_T08,4,7,8,468
20318,317,S04_G08_T08,4,7,8,480
20319,317,S04_G08_T08,4,7,8,493
20320,317,S04_G08_T08,4,7,8,506
20321,317,S04_G08_T08,4,7,8,519
20322,317,S04_G08_T08,4,7,8,531
20323,317,S04_G08_T08,4,7,8,544
20324,317,S04_G08_T08,4,7,8,557
20325,317,S04_G08_T08,4,7,8,569
20326,317,S04_G08_T08,4,7,8,582
20327,317,S04_G08_T08,4,7,8,595
20328,317,S04_G08_T08,4,7,8,607
20329,317,S04_G08_T08,4,7,8,620
20330,317,S04_G08_T08,4,7,8,633
20331,317,S04_G08_T08,4,7,8,646
20332,317,S04_G08_T08,4,7,8,658
20333,317,S04_G08_T08,4,7,8,671
20334,317,S04_G08_T08,4,7,8,684
20335,317,S04_G08_T08,4,7,8,696
20336,317,S04_G08_T08,4,7,8,709
20337,317,S04_G08_T08,4,7,8,722
20338,317,S04_G08_T08,4,7,8,734
20339,317,S04_G08_T08,4,7,8,747
20340,317,S04_G08_T08,4,7,8,760
20341,317,S04_G08_T08,4,7,8,773
20342,317,S04_G08_T08,4,7,8,785
20343,317,S04_G08_T08,4,7,8,798
20344,317,S04_G08_T08,4,7,8,811
20345,317,S04_G08_T08,4,7,8,823
20346,317,S04_G08_T08,4,7,8,836
20347,317,S04_G08_T08,4,7,8,849
20348,317,S04_G08_T08,4,7,8,861
20349,317,S04_G08_T08,4,7,8,874
20350,317,S04_G08_T08,4,7,8,887
20351,317,S04_G08_T08,4,7,8,900
20352,318,S04_G08_T09,4,7,9,100
20353,318,S04_G08_T09,4,7,9,112
20354,318,S04_G08_T09,4,7,9,125
20355,318,S04_G08_T09,4,7,9,138
20356,318,S04_G08_T09,4,7,9,150
20357,318,S04_G08_T09,4,7,9,163
20358,318,S04_G08_T09,4,7,9,176
20359,318,S04_G08_T09,4,7,9,188
20360,318,S04_G08_T09,4,7,9,201
20361,318,S04_G08_T09,4,7,9,214
20362,318,S04_G08_T09,4,7,9,226
20363,318,S04_G08_T09,4,7,9,239
20364,318,S04_G08_T09,4,7,9,252
20365,318,S04_G08_T09,4,7,9,265
20366,318,S04_G08_T09,4,7,9,277
20367,318,S04_G08_T09,4,7,9,290
20368,318,S04_G08_T09,4,7,9,303
20369,318,S04_G08_T09,4,7,9,315
20370,318,S04_G08_T09,4,7,9,328
20371,318,S04_G08_T09,4,7,9,341
20372,318,S04_G08_T09,4,7,9,353
20373,318,S04_G08_T09,4,7,9,366
20374,318,S04_G08_T09,4,7,9,379
20375,318,S04_G08_T09,4,7,9,392
20376,318,S04_G08_T09,4,7,9,404
20377,318,S04_G08_T09,4,7,9,417
20378,318,S04_G08_T09,4,7,9,430
20379,318,S04_G08_T09,4,7,9,442
20380,318,S04_G08_T09,4,7,9,455
20381,318,S04_G08_T09,4,7,9,468
20382,318,S04_G08_T09,4,7,9,480
20383,318,S04_G08_T09,4,7,9,493
20384,318,S04_G08_T09,4,7,9,506
20385,318,S04_G08_T09,4,7,9,519
20386,318,S04_G08_T09,4,7,9,531
20387,318,S04_G08_T09,4,7,9,544
20388,318,S04_G08_T09,4,7,9,557
20389,318,S04_G08_T09,4,7,9,569
20390,318,S04_G08_T09,4,7,9,582
20391,318,S04_G08_T09,4,7,9,595
20392,318,S04_G08_T09,4,7,9,607
20393,318,S04_G08_T09,4,7,9,620
20394,318,S04_G08_T09,4,7,9,633
20395,318,S04_G08_T09,4,7,9,646
20396,318,S04_G08_T09,4,7,9,658
20397,318,S04_G08_T09,4,7,9,671
20398,318,S04_G08_T09,4,7,9,684
20399,318,S04_G08_T09,4,7,9,696
20400,318,S04_G08_T09,4,7,9,709
20401,318,S04_G08_T09,4,7,9,722
20402,318,S04_G08_T09,4,7,9,734
20403,318,S04_G08_T09,4,7,9,747
20404,318,S04_G08_T09,4,7,9,760
20405,318,S04_G08_T09,4,7,9,773
20406,318,S04_G08_T09,4,7,9,785
20407,318,S04_G08_T09,4,7,9,798
20408,318,S04_G08_T09,4,7,9,811
20409,318,S04_G08_T09,4,7,9,823
20410,318,S04_G08_T09,4,7,9,836
20411,318,S04_G08_T09,4,7,9,849
20412,318,S04_G08_T09,4,7,9,861
20413,318,S04_G08_T09,4,7,9,874
20414,318,S04_G08_T09,4,7,9,887
20415,318,S04_G08_T09,4,7,9,900
20416,319,S04_G08_T10,4,7,10,100
20417,319,S04_G08_T10,4,7,10,112
20418,319,S04_G08_T10,4,7,10,125
20419,319,S04_G08_T10,4,7,10,138
20420,319,S04_G08_T10,4,7,10,150
20421,319,S04_G08_T10,4,7,10,163
20422,319,S04_G08_T10,4,7,10,176
20423,319,S04_G08_T10,4,7,10,188
20424,319,S04_G08_T10,4,7,10,201
20425,319,S04_G08_T10,4,7,10,214
20426,319,S04_G08_T10,4,7,10,226
20427,319,S04_G08_T10,4,7,10,239
20428,319,S04_G08_T10,4,7,10,252
20429,319,S04_G08_T10,4,7,10,265
20430,319,S04_G08_T10,4,7,10,277
20431,319,S04_G08_T10,4,7,10,290
20432,319,S04_G08_T10,4,7,10,303
20433,319,S04_G08_T10,4,7,10,315
20434,319,S04_G08_T10,4,7,10,328
20435,319,S04_G08_T10,4,7,10,341
20436,319,S04_G08_T10,4,7,10,353
20437,319,S04_G08_T10,4,7,10,366
20438,319,S04_G08_T10,4,7,10,379
20439,319,S04_G08_T10,4,7,10,392
20440,319,S04_G08_T10,4,7,10,404
20441,319,S04_G08_T10,4,7,10,417
20442,319,S04_G08_T10,4,7,10,430
20443,319,S04_G08_T10,4,7,10,442
20444,319,S04_G08_T10,4,7,10,455
20445,319,S04_G08_T10,4,7,10,468
20446,319,S04_G08_T10,4,7,10,480
20447,319,S04_G08_T10,4,7,10,493
20448,319,S04_G08_T10,4,7,10,506
20449,319,S04_G08_T10,4,7,10,519
20450,319,S04_G08_T10,4,7,10,531
20451,319,S04_G08_T10,4,7,10,544
20452,319,S04_G08_T10,4,7,10,557
20453,319,S04_G08_T10,4,7,10,569
20454,319,S04_G08_T10,4,7,10,582
20455,319,S04_G08_T10,4,7,10,595
20456,319,S04_G08_T10,4,7,10,607
20457,319,S04_G08_T10,4,7,10,620
20458,319,S04_G08_T10,4,7,10,633
20459,319,S04_G08_T10,4,7,10,646
20460,319,S04_G08_T10,4,7,10,658
20461,319,S04_G08_T10,4,7,10,671
20462,319,S04_G08_T10,4,7,10,684
20463,319,S04_G08_T10,4,7,10,696
20464,319,S04_G08_T10,4,7,10,709
20465,319,S04_G08_T10,4,7,10,722
20466,319,S04_G08_T10,4,7,10,734
20467,319,S04_G08_T10,4,7,10,747
20468,319,S04_G08_T10,4,7,10,760
20469,319,S04_G08_T10,4,7,10,773
20470,319,S04_G08_T10,4,7,10,785
20471,319,S04_G08_T10,4,7,10,798
20472,319,S04_G08_T10,4,7,10,811
20473,319,S04_G08_T10,4,7,10,823
20474,319,S04_G08_T10,4,7,10,836
20475,319,S04_G08_T10,4,7,10,849
20476,319,S04_G08_T10,4,7,10,861
20477,319,S04_G08_T10,4,7,10,874
20478,319,S04_G08_T10,4,7,10,887
20479,319,S04_G08_T10,4,7,10,900
20480,320,S05_G01_T01,5,0,1,100
20481,320,S05_G01_T01,5,0,1,112
20482,320,S05_G01_T01,5,0,1,125
20483,320,S05_G01_T01,5,0,1,138
20484,320,S05_G01_T01,5,0,1,150
20485,320,S05_G01_T01,5,0,1,163
20486,320,S05_G01_T01,5,0,1,176
20487,320,S05_G01_T01,5,0,1,188
20488,320,S05_G01_T01,5,0,1,201
20489,320,S05_G01_T01,5,0,1,214
20490,320,S05_G01_T01,5,0,1,226
20491,320,S05_G01_T01,5,0,1,239
20492,320,S05_G01_T01,5,0,1,252
20493,320,S05_G01_T01,5,0,1,265
20494,320,S05_G01_T01,5,0,1,277
20495,320,S05_G01_T01,5,0,1,290
20496,320,S05_G01_T01,5,0,1,303
20497,320,S05_G01_T01,5,0,1,315
20498,320,S05_G01_T01,5,0,1,328
20499,320,S05_G01_T01,5,0,1,341
20500,320,S05_G01_T01,5,0,1,353
20501,320,S05_G01_T01,5,0,1,366
20502,320,S05_G01_T01,5,0,1,379
20503,320,S05_G01_T01,5,0,1,392
20504,320,S05_G01_T01,5,0,1,404
20505,320,S05_G01_T01,5,0,1,417
20506,320,S05_G01_T01,5,0,1,430
20507,320,S05_G01_T01,5,0,1,442
20508,320,S05_G01_T01,5,0,1,455
20509,320,S05_G01_T01,5,0,1,468
20510,320,S05_G01_T01,5,0,1,480
20511,320,S05_G01_T01,5,0,1,493
20512,320,S05_G01_T01,5,0,1,506
20513,320,S05_G01_T01,5,0,1,519
20514,320,S05_G01_T01,5,0,1,531
20515,320,S05_G01_T01,5,0,1,544
20516,320,S05_G01_T01,5,0,1,557
20517,320,S05_G01_T01,5,0,1,569
20518,320,S05_G01_T01,5,0,1,582
20519,320,S05_G01_T01,5,0,1,595
20520,320,S05_G01_T01,5,0,1,607
20521,320,S05_G01_T01,5,0,1,620
20522,320,S05_G01_T01,5,0,1,633
20523,320,S05_G01_T01,5,0,1,646
20524,320,S05_G01_T01,5,0,1,658
20525,320,S05_G01_T01,5,0,1,671
20526,320,S05_G01_T01,5,0,1,684
20527,320,S05_G01_T01,5,0,1,696
20528,320,S05_G01_T01,5,0,1,709
20529,320,S05_G01_T01,5,0,1,722
20530,320,S05_G01_T01,5,0,1,734
20531,320,S05_G01_T01,5,0,1,747
20532,320,S05_G01_T01,5,0,1,760
20533,320,S05_G01_T01,5,0,1,773
20534,320,S05_G01_T01,5,0,1,785
20535,320,S05_G01_T01,5,0,1,798
20536,320,S05_G01_T01,5,0,1,811
20537,320,S05_G01_T01,5,0,1,823
20538,320,S05_G01_T01,5,0,1,836
20539,320,S05_G01_T01,5,0,1,849
20540,320,S05_G01_T01,5,0,1,861
20541,320,S05_G01_T01,5,0,1,874
20542,320,S05_G01_T01,5,0,1,887
20543,320,S05_G01_T01,5,0,1,900
20544,321,S05_G01_T02,5,0,2,100
20545,321,S05_G01_T02,5,0,2,112
20546,321,S05_G01_T02,5,0,2,125
20547,321,S05_G01_T02,5,0,2,138
20548,321,S05_G01_T02,5,0,2,150
20549,321,S05_G01_T02,5,0,2,163
20550,321,S05_G01_T02,5,0,2,176
20551,321,S05_G01_T02,5,0,2,188
20552,321,S05_G01_T02,5,0,2,201
20553,321,S05_G01_T02,5,0,2,214
20554,321,S05_G01_T02,5,0,2,226
20555,321,S05_G01_T02,5,0,2,239
20556,321,S05_G01_T02,5,0,2,252
20557,321,S05_G01_T02,5,0,2,265
20558,321,S05_G01_T02,5,0,2,277
20559,321,S05_G01_T02,5,0,2,290
20560,321,S05_G01_T02,5,0,2,303
20561,321,S05_G01_T02,5,0,2,315
20562,321,S05_G01_T02,5,0,2,328
20563,321,S05_G01_T02,5,0,2,341
20564,321,S05_G01_T02,5,0,2,353
20565,321,S05_G01_T02,5,0,2,366
20566,321,S05_G01_T02,5,0,2,379
20567,321,S05_G01_T02,5,0,2,392
20568,321,S05_G01_T02,5,0,2,404
20569,321,S05_G01_T02,5,0,2,417
20570,321,S05_G01_T02,5,0,2,430
20571,321,S05_G01_T02,5,0,2,442
20572,321,S05_G01_T02,5,0,2,455
20573,321,S05_G01_T02,5,0,2,468
20574,321,S05_G01_T02,5,0,2,480
20575,321,S05_G01_T02,5,0,2,493
20576,321,S05_G01_T02,5,0,2,506
20577,321,S05_G01_T02,5,0,2,519
20578,321,S05_G01_T02,5,0,2,531
20579,321,S05_G01_T02,5,0,2,544
20580,321,S05_G01_T02,5,0,2,557
20581,321,S05_G01_T02,5,0,2,569
20582,321,S05_G01_T02,5,0,2,582
20583,321,S05_G01_T02,5,0,2,595
20584,321,S05_G01_T02,5,0,2,607
20585,321,S05_G01_T02,5,0,2,620
20586,321,S05_G01_T02,5,0,2,633
20587,321,S05_G01_T02,5,0,2,646
20588,321,S05_G01_T02,5,0,2,658
20589,321,S05_G01_T02,5,0,2,671
20590,321,S05_G01_T02,5,0,2,684
20591,321,S05_G01_T02,5,0,2,696
20592,321,S05_G01_T02,5,0,2,709
20593,321,S05_G01_T02,5,0,2,722
20594,321,S05_G01_T02,5,0,2,734
20595,321,S05_G01_T02,5,0,2,747
20596,321,S05_G01_T02,5,0,2,760
20597,321,S05_G01_T02,5,0,2,773
20598,321,S05_G01_T02,5,0,2,785
20599,321,S05_G01_T02,5,0,2,798
20600,321,S05_G01_T02,5,0,2,811
20601,321,S05_G01_T02,5,0,2,823
20602,321,S05_G01_T02,5,0,2,836
20603,321,S05_G01_T02,5,0,2,849
20604,321,S05_G01_T02,5,0,2,861
20605,321,S05_G01_T02,5,0,2,874
20606,321,S05_G01_T02,5,0,2,887
20607,321,S05_G01_T02,5,0,2,900
20608,322,S05_G01_T03,5,0,3,100
20609,322,S05_G01_T03,5,0,3,112
20610,322,S05_G01_T03,5,0,3,125
20611,322,S05_G01_T03,5,0,3,138
20612,322,S05_G01_T03,5,0,3,150
20613,322,S05_G01_T03,5,0,3,163
20614,322,S05_G01_T03,5,0,3,176
20615,322,S05_G01_T03,5,0,3,188
20616,322,S05_G01_T03,5,0,3,201
20617,322,S05_G01_T03,5,0,3,214
20618,322,S05_G01_T03,5,0,3,226
20619,322,S05_G01_T03,5,0,3,239
20620,322,S05_G01_T03,5,0,3,252
20621,322,S05_G01_T03,5,0,3,265
20622,322,S05_G01_T03,5,0,3,277
20623,322,S05_G01_T03,5,0,3,290
20624,322,S05_G01_T03,5,0,3,303
20625,322,S05_G01_T03,5,0,3,315
20626,322,S05_G01_T03,5,0,3,328
20627,322,S05_G01_T03,5,0,3,341
20628,322,S05_G01_T03,5,0,3,353
20629,322,S05_G01_T03,5,0,3,366
20630,322,S05_G01_T03,5,0,3,379
20631,322,S05_G01_T03,5,0,3,392
20632,322,S05_G01_T03,5,0,3,404
20633,322,S05_G01_T03,5,0,3,417
20634,322,S05_G01_T03,5,0,3,430
20635,322,S05_G01_T03,5,0,3,442
20636,322,S05_G01_T03,5,0,3,455
20637,322,S05_G01_T03,5,0,3,468
20638,322,S05_G01_T03,5,0,3,480
20639,322,S05_G01_T03,5,0,3,493
20640,322,S05_G01_T03,5,0,3,506
20641,322,S05_G01_T03,5,0,3,519
20642,322,S05_G01_T03,5,0,3,531
20643,322,S05_G01_T03,5,0,3,544
20644,322,S05_G01_T03,5,0,3,557
20645,322,S05_G01_T03,5,0,3,569
20646,322,S05_G01_T03,5,0,3,582
20647,322,S05_G01_T03,5,0,3,595
20648,322,S05_G01_T03,5,0,3,607
20649,322,S05_G01_T03,5,0,3,620
20650,322,S05_G01_T03,5,0,3,633
20651,322,S05_G01_T03,5,0,3,646
20652,322,S05_G01_T03,5,0,3,658
20653,322,S05_G01_T03,5,0,3,671
20654,322,S05_G01_T03,5,0,3,684
20655,322,S05_G01_T03,5,0,3,696
20656,322,S05_G01_T03,5,0,3,709
20657,322,S05_G01_T03,5,0,3,722
20658,322,S05_G01_T03,5,0,3,734
20659,322,S05_G01_T03,5,0,3,747
20660,322,S05_G01_T03,5,0,3,760
20661,322,S05_G01_T03,5,0,3,773
20662,322,S05_G01_T03,5,0,3,785
20663,322,S05_G01_T03,5,0,3,798
20664,322,S05_G01_T03,5,0,3,811
20665,322,S05_G01_T03,5,0,3,823
20666,322,S05_G01_T03,5,0,3,836
20667,322,S05_G01_T03,5,0,3,849
20668,322,S05_G01_T03,5,0,3,861
20669,322,S05_G01_T03,5,0,3,874
20670,322,S05_G01_T03,5,0,3,887
20671,322,S05_G01_T03,5,0,3,900
20672,323,S05_G01_T04,5,0,4,100
20673,323,S05_G01_T04,5,0,4,112
20674,323,S05_G01_T04,5,0,4,125
20675,323,S05_G01_T04,5,0,4,138
20676,323,S05_G01_T04,5,0,4,150
20677,323,S05_G01_T04,5,0,4,163
20678,323,S05_G01_T04,5,0,4,176
20679,323,S05_G01_T04,5,0,4,188
20680,323,S05_G01_T04,5,0,4,201
20681,323,S05_G01_T04,5,0,4,214
20682,323,S05_G01_T04,5,0,4,226
20683,323,S05_G01_T04,5,0,4,239
20684,323,S05_G01_T04,5,0,4,252
20685,323,S05_G01_T04,5,0,4,265
20686,323,S05_G01_T04,5,0,4,277
20687,323,S05_G01_T04,5,0,4,290
20688,323,S05_G01_T04,5,0,4,303
20689,323,S05_G01_T04,5,0,4,315
20690,323,S05_G01_T04,5,0,4,328
20691,323,S05_G01_T04,5,0,4,341
20692,323,S05_G01_T04,5,0,4,353
20693,323,S05_G01_T04,5,0,4,366
20694,323,S05_G01_T04,5,0,4,379
20695,323,S05_G01_T04,5,0,4,392
20696,323,S05_G01_T04,5,0,4,404
20697,323,S05_G01_T04,5,0,4,417
20698,323,S05_G01_T04,5,0,4,430
20699,323,S05_G01_T04,5,0,4,442
20700,323,S05_G01_T04,5,0,4,455
20701,323,S05_G01_T04,5,0,4,468
20702,323,S05_G01_T04,5,0,4,480
20703,323,S05_G01_T04,5,0,4,493
20704,323,S05_G01_T04,5,0,4,506
20705,323,S05_G01_T04,5,0,4,519
20706,323,S05_G01_T04,5,0,4,531
20707,323,S05_G01_T04,5,0,4,544
20708,323,S05_G01_T04,5,0,4,557
20709,323,S05_G01_T04,5,0,4,569
20710,323,S05_G01_T04,5,0,4,582
20711,323,S05_G01_T04,5,0,4,595
20712,323,S05_G01_T04,5,0,4,607
20713,323,S05_G01_T04,5,0,4,620
20714,323,S05_G01_T04,5,0,4,633
20715,323,S05_G01_T04,5,0,4,646
20716,323,S05_G01_T04,5,0,4,658
20717,323,S05_G01_T04,5,0,4,671
20718,323,S05_G01_T04,5,0,4,684
20719,323,S05_G01_T04,5,0,4,696
20720,323,S05_G01_T04,5,0,4,709
20721,323,S05_G01_T04,5,0,4,722
20722,323,S05_G01_T04,5,0,4,734
20723,323,S05_G01_T04,5,0,4,747
20724,323,S05_G01_T04,5,0,4,760
20725,323,S05_G01_T04,5,0,4,773
20726,323,S05_G01_T04,5,0,4,785
20727,323,S05_G01_T04,5,0,4,798
20728,323,S05_G01_T04,5,0,4,811
20729,323,S05_G01_T04,5,0,4,823
20730,323,S05_G01_T04,5,0,4,836
20731,323,S05_G01_T04,5,0,4,849
20732,323,S05_G01_T04,5,0,4,861
20733,323,S05_G01_T04,5,0,4,874
20734,323,S05_G01_T04,5,0,4,887
20735,323,S05_G01_T04,5,0,4,900
20736,324,S05_G01_T05,5,0,5,100
20737,324,S05_G01_T05,5,0,5,112
20738,324,S05_G01_T05,5,0,5,125
20739,324,S05_G01_T05,5,0,5,138
20740,324,S05_G01_T05,5,0,5,150
20741,324,S05_G01_T05,5,0,5,163
20742,324,S05_G01_T05,5,0,5,176
20743,324,S05_G01_T05,5,0,5,188
20744,324,S05_G01_T05,5,0,5,201
20745,324,S05_G01_T05,5,0,5,214
20746,324,S05_G01_T05,5,0,5,226
20747,324,S05_G01_T05,5,0,5,239
20748,324,S05_G01_T05,5,0,5,252
20749,324,S05_G01_T05,5,0,5,265
20750,324,S05_G01_T05,5,0,5,277
20751,324,S05_G01_T05,5,0,5,290
20752,324,S05_G01_T05,5,0,5,303
20753,324,S05_G01_T05,5,0,5,315
20754,324,S05_G01_T05,5,0,5,328
20755,324,S05_G01_T05,5,0,5,341
20756,324,S05_G01_T05,5,0,5,353
20757,324,S05_G01_T05,5,0,5,366
20758,324,S05_G01_T05,5,0,5,379
20759,324,S05_G01_T05,5,0,5,392
20760,324,S05_G01_T05,5,0,5,404
20761,324,S05_G01_T05,5,0,5,417
20762,324,S05_G01_T05,5,0,5,430
20763,324,S05_G01_T05,5,0,5,442
20764,324,S05_G01_T05,5,0,5,455
20765,324,S05_G01_T05,5,0,5,468
20766,324,S05_G01_T05,5,0,5,480
20767,324,S05_G01_T05,5,0,5,493
20768,324,S05_G01_T05,5,0,5,506
20769,324,S05_G01_T05,5,0,5,519
20770,324,S05_G01_T05,5,0,5,531
20771,324,S05_G01_T05,5,0,5,544
20772,324,S05_G01_T05,5,0,5,557
20773,324,S05_G01_T05,5,0,5,569
20774,324,S05_G01_T05,5,0,5,582
20775,324,S05_G01_T05,5,0,5,595
20776,324,S05_G01_T05,5,0,5,607
20777,324,S05_G01_T05,5,0,5,620
20778,324,S05_G01_T05,5,0,5,633
20779,324,S05_G01_T05,5,0,5,646
20780,324,S05_G01_T05,5,0,5,658
20781,324,S05_G01_T05,5,0,5,671
20782,324,S05_G01_T05,5,0,5,684
20783,324,S05_G01_T05,5,0,5,696
20784,324,S05_G01_T05,5,0,5,709
20785,324,S05_G01_T05,5,0,5,722
20786,324,S05_G01_T05,5,0,5,734
20787,324,S05_G01_T05,5,0,5,747
20788,324,S05_G01_T05,5,0,5,760
20789,324,S05_G01_T05,5,0,5,773
20790,324,S05_G01_T05,5,0,5,785
20791,324,S05_G01_T05,5,0,5,798
20792,324,S05_G01_T05,5,0,5,811
20793,324,S05_G01_T05,5,0,5,823
20794,324,S05_G01_T05,5,0,5,836
20795,324,S05_G01_T05,5,0,5,849
20796,324,S05_G01_T05,5,0,5,861
20797,324,S05_G01_T05,5,0,5,874
20798,324,S05_G01_T05,5,0,5,887
20799,324,S05_G01_T05,5,0,5,900
20800,325,S05_G01_T06,5,0,6,100
20801,325,S05_G01_T06,5,0,6,112
20802,325,S05_G01_T06,5,0,6,125
20803,325,S05_G01_T06,5,0,6,138
20804,325,S05_G01_T06,5,0,6,150
20805,325,S05_G01_T06,5,0,6,163
20806,325,S05_G01_T06,5,0,6,176
20807,325,S05_G01_T06,5,0,6,188
20808,325,S05_G01_T06,5,0,6,201
20809,325,S05_G01_T06,5,0,6,214
20810,325,S05_G01_T06,5,0,6,226
20811,325,S05_G01_T06,5,0,6,239
20812,325,S05_G01_T06,5,0,6,252
20813,325,S05_G01_T06,5,0,6,265
20814,325,S05_G01_T06,5,0,6,277
20815,325,S05_G01_T06,5,0,6,290
20816,325,S05_G01_T06,5,0,6,303
20817,325,S05_G01_T06,5,0,6,315
20818,325,S05_G01_T06,5,0,6,328
20819,325,S05_G01_T06,5,0,6,341
20820,325,S05_G01_T06,5,0,6,353
20821,325,S05_G01_T06,5,0,6,366
20822,325,S05_G01_T06,5,0,6,379
20823,325,S05_G01_T06,5,0,6,392
20824,325,S05_G01_T06,5,0,6,404
20825,325,S05_G01_T06,5,0,6,417
20826,325,S05_G01_T06,5,0,6,430
20827,325,S05_G01_T06,5,0,6,442
20828,325,S05_G01_T06,5,0,6,455
20829,325,S05_G01_T06,5,0,6,468
20830,325,S05_G01_T06,5,0,6,480
20831,325,S05_G01_T06,5,0,6,493
20832,325,S05_G01_T06,5,0,6,506
20833,325,S05_G01_T06,5,0,6,519
20834,325,S05_G01_T06,5,0,6,531
20835,325,S05_G01_T06,5,0,6,544
20836,325,S05_G01_T06,5,0,6,557
20837,325,S05_G01_T06,5,0,6,569
20838,325,S05_G01_T06,5,0,6,582
20839,325,S05_G01_T06,5,0,6,595
20840,325,S05_G01_T06,5,0,6,607
20841,325,S05_G01_T06,5,0,6,620
20842,325,S05_G01_T06,5,0,6,633
20843,325,S05_G01_T06,5,0,6,646
20844,325,S05_G01_T06,5,0,6,658
20845,325,S05_G01_T06,5,0,6,671
20846,325,S05_G01_T06,5,0,6,684
20847,325,S05_G01_T06,5,0,6,696
20848,325,S05_G01_T06,5,0,6,709
20849,325,S05_G01_T06,5,0,6,722
20850,325,S05_G01_T06,5,0,6,734
20851,325,S05_G01_T06,5,0,6,747
20852,325,S05_G01_T06,5,0,6,760
20853,325,S05_G01_T06,5,0,6,773
20854,325,S05_G01_T06,5,0,6,785
20855,325,S05_G01_T06,5,0,6,798
20856,325,S05_G01_T06,5,0,6,811
20857,325,S05_G01_T06,5,0,6,823
20858,325,S05_G01_T06,5,0,6,836
20859,325,S05_G01_T06,5,0,6,849
20860,325,S05_G01_T06,5,0,6,861
20861,325,S05_G01_T06,5,0,6,874
20862,325,S05_G01_T06,5,0,6,887
20863,325,S05_G01_T06,5,0,6,900
20864,326,S05_G01_T07,5,0,7,100
20865,326,S05_G01_T07,5,0,7,112
20866,326,S05_G01_T07,5,0,7,125
20867,326,S05_G01_T07,5,0,7,138
20868,326,S05_G01_T07,5,0,7,150
20869,326,S05_G01_T07,5,0,7,163
20870,326,S05_G01_T07,5,0,7,176
20871,326,S05_G01_T07,5,0,7,188
20872,326,S05_G01_T07,5,0,7,201
20873,326,S05_G01_T07,5,0,7,214
20874,326,S05_G01_T07,5,0,7,226
20875,326,S05_G01_T07,5,0,7,239
20876,326,S05_G01_T07,5,0,7,252
20877,326,S05_G01_T07,5,0,7,265
20878,326,S05_G01_T07,5,0,7,277
20879,326,S05_G01_T07,5,0,7,290
20880,326,S05_G01_T07,5,0,7,303
20881,326,S05_G01_T07,5,0,7,315
20882,326,S05_G01_T07,5,0,7,328
20883,326,S05_G01_T07,5,0,7,341
20884,326,S05_G01_T07,5,0,7,353
20885,326,S05_G01_T07,5,0,7,366
20886,326,S05_G01_T07,5,0,7,379
20887,326,S05_G01_T07,5,0,7,392
20888,326,S05_G01_T07,5,0,7,404
20889,326,S05_G01_T07,5,0,7,417
20890,326,S05_G01_T07,5,0,7,430
20891,326,S05_G01_T07,5,0,7,442
20892,326,S05_G01_T07,5,0,7,455
20893,326,S05_G01_T07,5,0,7,468
20894,326,S05_G01_T07,5,0,7,480
20895,326,S05_G01_T07,5,0,7,493
20896,326,S05_G01_T07,5,0,7,506
20897,326,S05_G01_T07,5,0,7,519
20898,326,S05_G01_T07,5,0,7,531
20899,326,S05_G01_T07,5,0,7,544
20900,326,S05_G01_T07,5,0,7,557
20901,326,S05_G01_T07,5,0,7,569
20902,326,S05_G01_T07,5,0,7,582
20903,326,S05_G01_T07,5,0,7,595
20904,326,S05_G01_T07,5,0,7,607
20905,326,S05_G01_T07,5,0,7,620
20906,326,S05_G01_T07,5,0,7,633
20907,326,S05_G01_T07,5,0,7,646
20908,326,S05_G01_T07,5,0,7,658
20909,326,S05_G01_T07,5,0,7,671
20910,326,S05_G01_T07,5,0,7,684
20911,326,S05_G01_T07,5,0,7,696
20912,326,S05_G01_T07,5,0,7,709
20913,326,S05_G01_T07,5,0,7,722
20914,326,S05_G01_T07,5,0,7,734
20915,326,S05_G01_T07,5,0,7,747
20916,326,S05_G01_T07,5,0,7,760
20917,326,S05_G01_T07,5,0,7,773
20918,326,S05_G01_T07,5,0,7,785
20919,326,S05_G01_T07,5,0,7,798
20920,326,S05_G01_T07,5,0,7,811
20921,326,S05_G01_T07,5,0,7,823
20922,326,S05_G01_T07,5,0,7,836
20923,326,S05_G01_T07,5,0,7,849
20924,326,S05_G01_T07,5,0,7,861
20925,326,S05_G01_T07,5,0,7,874
20926,326,S05_G01_T07,5,0,7,887
20927,326,S05_G01_T07,5,0,7,900
20928,327,S05_G01_T08,5,0,8,100
20929,327,S05_G01_T08,5,0,8,112
20930,327,S05_G01_T08,5,0,8,125
20931,327,S05_G01_T08,5,0,8,138
20932,327,S05_G01_T08,5,0,8,150
20933,327,S05_G01_T08,5,0,8,163
20934,327,S05_G01_T08,5,0,8,176
