subject_id,source_file,condition,recording_id,action_label,action_name,start_index,end_index,sample_count,duration_seconds,sampling_rate,channel_count,label_column,usable_status,boundary_rule
4,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP2/subject4_limb_EMG.mat,StaticP2,S04_StaticP2_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP3/subject4_limb_EMG.mat,StaticP3,S04_StaticP3_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP4/subject4_limb_EMG.mat,StaticP4,S04_StaticP4_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP9/subject4_limb_EMG.mat,StaticP9,S04_StaticP9_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP10/subject4_limb_EMG.mat,StaticP10,S04_StaticP10_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/StaticP14/subject4_limb_EMG.mat,StaticP14,S04_StaticP14_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0001,1,HandOpen,1,118735,118735,94.234127,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0002,2,Lateral grip,118736,231241,112506,89.290476,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0003,3,Pinch grip,231242,355840,124599,98.888095,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0004,4,Power grip,355841,468713,112873,89.581746,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
4,data/limb/subject04/Dynamic/subject4_limb_EMG.mat,Dynamic,S04_Dynamic_seg0005,5,Rest,468714,656745,188032,149.231746,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP1/subject5_limb_EMG.mat,StaticP1,S05_StaticP1_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP2/subject5_limb_EMG.mat,StaticP2,S05_StaticP2_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP3/subject5_limb_EMG.mat,StaticP3,S05_StaticP3_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP4/subject5_limb_EMG.mat,StaticP4,S05_StaticP4_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP9/subject5_limb_EMG.mat,StaticP9,S05_StaticP9_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP10/subject5_limb_EMG.mat,StaticP10,S05_StaticP10_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/StaticP14/subject5_limb_EMG.mat,StaticP14,S05_StaticP14_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0001,1,HandOpen,1,118407,118407,93.97381,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0002,2,Lateral grip,118408,241147,122740,97.412698,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0003,3,Pinch grip,241148,356666,115519,91.681746,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0004,4,Power grip,356667,470741,114075,90.535714,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
5,data/limb/subject05/Dynamic/subject5_limb_EMG.mat,Dynamic,S05_Dynamic_seg0005,5,Rest,470742,676994,206253,163.692857,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP1/subject6_limb_EMG.mat,StaticP1,S06_StaticP1_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP1/subject6_limb_EMG.mat,StaticP1,S06_StaticP1_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP1/subject6_limb_EMG.mat,StaticP1,S06_StaticP1_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP1/subject6_limb_EMG.mat,StaticP1,S06_StaticP1_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP1/subject6_limb_EMG.mat,StaticP1,S06_StaticP1_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP2/subject6_limb_EMG.mat,StaticP2,S06_StaticP2_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP2/subject6_limb_EMG.mat,StaticP2,S06_StaticP2_seg0002,2,Lateral grip,15121,30244,15124,12.003175,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP2/subject6_limb_EMG.mat,StaticP2,S06_StaticP2_seg0003,3,Pinch grip,30245,45364,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP2/subject6_limb_EMG.mat,StaticP2,S06_StaticP2_seg0004,4,Power grip,45365,60484,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP2/subject6_limb_EMG.mat,StaticP2,S06_StaticP2_seg0005,5,Rest,60485,75604,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP3/subject6_limb_EMG.mat,StaticP3,S06_StaticP3_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP3/subject6_limb_EMG.mat,StaticP3,S06_StaticP3_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP3/subject6_limb_EMG.mat,StaticP3,S06_StaticP3_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP3/subject6_limb_EMG.mat,StaticP3,S06_StaticP3_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP3/subject6_limb_EMG.mat,StaticP3,S06_StaticP3_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP4/subject6_limb_EMG.mat,StaticP4,S06_StaticP4_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP4/subject6_limb_EMG.mat,StaticP4,S06_StaticP4_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP4/subject6_limb_EMG.mat,StaticP4,S06_StaticP4_seg0003,3,Pinch grip,30241,45364,15124,12.003175,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP4/subject6_limb_EMG.mat,StaticP4,S06_StaticP4_seg0004,4,Power grip,45365,60484,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP4/subject6_limb_EMG.mat,StaticP4,S06_StaticP4_seg0005,5,Rest,60485,75604,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP9/subject6_limb_EMG.mat,StaticP9,S06_StaticP9_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP9/subject6_limb_EMG.mat,StaticP9,S06_StaticP9_seg0002,2,Lateral grip,15121,30244,15124,12.003175,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP9/subject6_limb_EMG.mat,StaticP9,S06_StaticP9_seg0003,3,Pinch grip,30245,45364,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP9/subject6_limb_EMG.mat,StaticP9,S06_StaticP9_seg0004,4,Power grip,45365,60484,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP9/subject6_limb_EMG.mat,StaticP9,S06_StaticP9_seg0005,5,Rest,60485,75604,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP10/subject6_limb_EMG.mat,StaticP10,S06_StaticP10_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP10/subject6_limb_EMG.mat,StaticP10,S06_StaticP10_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP10/subject6_limb_EMG.mat,StaticP10,S06_StaticP10_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP10/subject6_limb_EMG.mat,StaticP10,S06_StaticP10_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP10/subject6_limb_EMG.mat,StaticP10,S06_StaticP10_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP14/subject6_limb_EMG.mat,StaticP14,S06_StaticP14_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP14/subject6_limb_EMG.mat,StaticP14,S06_StaticP14_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP14/subject6_limb_EMG.mat,StaticP14,S06_StaticP14_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP14/subject6_limb_EMG.mat,StaticP14,S06_StaticP14_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/StaticP14/subject6_limb_EMG.mat,StaticP14,S06_StaticP14_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/Dynamic/subject6_limb_EMG.mat,Dynamic,S06_Dynamic_seg0001,1,HandOpen,1,111064,111064,88.146032,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/Dynamic/subject6_limb_EMG.mat,Dynamic,S06_Dynamic_seg0002,2,Lateral grip,111065,223552,112488,89.27619,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/Dynamic/subject6_limb_EMG.mat,Dynamic,S06_Dynamic_seg0003,3,Pinch grip,223553,336047,112495,89.281746,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/Dynamic/subject6_limb_EMG.mat,Dynamic,S06_Dynamic_seg0004,4,Power grip,336048,452807,116760,92.666667,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
6,data/limb/subject06/Dynamic/subject6_limb_EMG.mat,Dynamic,S06_Dynamic_seg0005,5,Rest,452808,705206,252399,200.316667,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP1/subject7_limb_EMG.mat,StaticP1,S07_StaticP1_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP1/subject7_limb_EMG.mat,StaticP1,S07_StaticP1_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP1/subject7_limb_EMG.mat,StaticP1,S07_StaticP1_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP1/subject7_limb_EMG.mat,StaticP1,S07_StaticP1_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP1/subject7_limb_EMG.mat,StaticP1,S07_StaticP1_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP2/subject7_limb_EMG.mat,StaticP2,S07_StaticP2_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP2/subject7_limb_EMG.mat,StaticP2,S07_StaticP2_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP2/subject7_limb_EMG.mat,StaticP2,S07_StaticP2_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP2/subject7_limb_EMG.mat,StaticP2,S07_StaticP2_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP2/subject7_limb_EMG.mat,StaticP2,S07_StaticP2_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP3/subject7_limb_EMG.mat,StaticP3,S07_StaticP3_seg0001,1,HandOpen,1,15120,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP3/subject7_limb_EMG.mat,StaticP3,S07_StaticP3_seg0002,2,Lateral grip,15121,30240,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP3/subject7_limb_EMG.mat,StaticP3,S07_StaticP3_seg0003,3,Pinch grip,30241,45360,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP3/subject7_limb_EMG.mat,StaticP3,S07_StaticP3_seg0004,4,Power grip,45361,60480,15120,12.0,1260.0,42,43,usable_active_action,original contiguous label run; do not cross this boundary when windowing
7,data/limb/subject07/StaticP3/subject7_limb_EMG.mat,StaticP3,S07_StaticP3_seg0005,5,Rest,60481,75600,15120,12.0,1260.0,42,43,usable_rest,original contiguous label run; do not cross this boundary when windowing
